algorithm,method,n_criteria,rep,ms,feasible,score_excess
lexicographic,COPRAS,4,187,16.919700006837957,True,1.472174870897902e-07
lexicographic,COPRAS,4,188,20.468499991693534,True,1.472174870897902e-07
lexicographic,COPRAS,4,189,19.42850000341423,True,1.472174870897902e-07
lexicographic,COPRAS,4,190,16.836599999805912,True,1.472174870897902e-07
lexicographic,COPRAS,4,191,15.335300005972385,True,1.472174870897902e-07
lexicographic,COPRAS,4,192,14.734399999724701,True,1.472174870897902e-07
lexicographic,COPRAS,4,193,20.369499994558282,True,1.472174870897902e-07
lexicographic,COPRAS,4,194,21.222199997282587,True,1.472174870897902e-07
lexicographic,COPRAS,4,195,23.131299996748567,True,1.472174870897902e-07
lexicographic,COPRAS,4,196,18.050700004096143,True,1.472174870897902e-07
lexicographic,COPRAS,4,197,15.745299999252893,True,1.472174870897902e-07
lexicographic,COPRAS,4,198,17.273699995712377,True,1.472174870897902e-07
lexicographic,COPRAS,4,199,18.401399996946566,True,1.472174870897902e-07
lexicographic,ARAS,4,0,16.112800003611483,True,4.4165246126937063e-08
lexicographic,ARAS,4,1,18.74800000223331,True,4.4165246126937063e-08
lexicographic,ARAS,4,2,18.877800001064315,True,4.4165246126937063e-08
lexicographic,ARAS,4,3,21.140000011655502,True,4.4165246126937063e-08
lexicographic,ARAS,4,4,18.28949998889584,True,4.4165246126937063e-08
lexicographic,ARAS,4,5,16.685399998095818,True,4.4165246126937063e-08
lexicographic,ARAS,4,6,14.56789999792818,True,4.4165246126937063e-08
lexicographic,ARAS,4,7,14.13450000109151,True,4.4165246126937063e-08
lexicographic,ARAS,4,8,18.420899999910034,True,4.4165246126937063e-08
lexicographic,ARAS,4,9,19.96750000398606,True,4.4165246126937063e-08
lexicographic,ARAS,4,10,21.695099989301525,True,4.4165246126937063e-08
lexicographic,ARAS,4,11,17.460400005802512,True,4.4165246126937063e-08
lexicographic,ARAS,4,12,16.260399992461316,True,4.4165246126937063e-08
lexicographic,ARAS,4,13,17.67799998924602,True,4.4165246126937063e-08
lexicographic,ARAS,4,14,17.611299990676343,True,4.4165246126937063e-08
lexicographic,ARAS,4,15,14.854299995931797,True,4.4165246126937063e-08
lexicographic,ARAS,4,16,14.952599987736903,True,4.4165246126937063e-08
lexicographic,ARAS,4,17,16.981699998723343,True,4.4165246126937063e-08
lexicographic,ARAS,4,18,18.875399997341447,True,4.4165246126937063e-08
lexicographic,ARAS,4,19,21.104499988723546,True,4.4165246126937063e-08
lexicographic,ARAS,4,20,19.33929999358952,True,4.4165246126937063e-08
lexicographic,ARAS,4,21,16.652799997245893,True,4.4165246126937063e-08
lexicographic,ARAS,4,22,14.856000008876435,True,4.4165246126937063e-08
lexicographic,ARAS,4,23,14.48569999774918,True,4.4165246126937063e-08
lexicographic,ARAS,4,24,18.22689999244176,True,4.4165246126937063e-08
lexicographic,ARAS,4,25,23.066399997333065,True,4.4165246126937063e-08
lexicographic,ARAS,4,26,19.082000013440847,True,4.4165246126937063e-08
lexicographic,ARAS,4,27,17.997000002651475,True,4.4165246126937063e-08
lexicographic,ARAS,4,28,15.55380001082085,True,4.4165246126937063e-08
lexicographic,ARAS,4,29,15.7723000011174,True,4.4165246126937063e-08
lexicographic,ARAS,4,30,20.437600003788248,True,4.4165246126937063e-08
lexicographic,ARAS,4,31,16.54929999494925,True,4.4165246126937063e-08
lexicographic,ARAS,4,32,14.991700008977205,True,4.4165246126937063e-08
lexicographic,ARAS,4,33,17.604399996344,True,4.4165246126937063e-08
lexicographic,ARAS,4,34,17.540400003781542,True,4.4165246126937063e-08
lexicographic,ARAS,4,35,17.946100007975474,True,4.4165246126937063e-08
lexicographic,ARAS,4,36,18.963399998028763,True,4.4165246126937063e-08
lexicographic,ARAS,4,37,17.14969999738969,True,4.4165246126937063e-08
lexicographic,ARAS,4,38,14.875900000333786,True,4.4165246126937063e-08
lexicographic,ARAS,4,39,15.692200002376921,True,4.4165246126937063e-08
lexicographic,ARAS,4,40,21.82530000573024,True,4.4165246126937063e-08
lexicographic,ARAS,4,41,20.578800002112985,True,4.4165246126937063e-08
lexicographic,ARAS,4,42,20.741699991049245,True,4.4165246126937063e-08
lexicographic,ARAS,4,43,16.303099997458048,True,4.4165246126937063e-08
lexicographic,ARAS,4,44,16.008400009013712,True,4.4165246126937063e-08
lexicographic,ARAS,4,45,16.86009998957161,True,4.4165246126937063e-08
lexicographic,ARAS,4,46,18.749100010609254,True,4.4165246126937063e-08
lexicographic,ARAS,4,47,19.340200000442564,True,4.4165246126937063e-08
lexicographic,ARAS,4,48,20.14469999994617,True,4.4165246126937063e-08
lexicographic,ARAS,4,49,22.251699992921203,True,4.4165246126937063e-08
lexicographic,ARAS,4,50,18.536400006269105,True,4.4165246126937063e-08
lexicographic,ARAS,4,51,17.211999991559424,True,4.4165246126937063e-08
lexicographic,ARAS,4,52,16.064599985838868,True,4.4165246126937063e-08
lexicographic,ARAS,4,53,14.374600010341965,True,4.4165246126937063e-08
lexicographic,ARAS,4,54,19.402200006879866,True,4.4165246126937063e-08
lexicographic,ARAS,4,55,16.33219998620916,True,4.4165246126937063e-08
lexicographic,ARAS,4,56,18.53139999730047,True,4.4165246126937063e-08
lexicographic,ARAS,4,57,18.406699993647635,True,4.4165246126937063e-08
lexicographic,ARAS,4,58,14.21229999687057,True,4.4165246126937063e-08
lexicographic,ARAS,4,59,14.270900006522425,True,4.4165246126937063e-08
lexicographic,ARAS,4,60,14.03520000167191,True,4.4165246126937063e-08
lexicographic,ARAS,4,61,14.259899995522574,True,4.4165246126937063e-08
lexicographic,ARAS,4,62,21.396800002548844,True,4.4165246126937063e-08
lexicographic,ARAS,4,63,25.524199998471886,True,4.4165246126937063e-08
lexicographic,ARAS,4,64,23.652000003494322,True,4.4165246126937063e-08
lexicographic,ARAS,4,65,18.36979998915922,True,4.4165246126937063e-08
lexicographic,ARAS,4,66,21.008799987612292,True,4.4165246126937063e-08
lexicographic,ARAS,4,67,20.167900001979433,True,4.4165246126937063e-08
lexicographic,ARAS,4,68,16.694199992343783,True,4.4165246126937063e-08
lexicographic,ARAS,4,69,15.225900002405979,True,4.4165246126937063e-08
lexicographic,ARAS,4,70,14.578400005120784,True,4.4165246126937063e-08
lexicographic,ARAS,4,71,13.707999998587184,True,4.4165246126937063e-08
lexicographic,ARAS,4,72,16.778199991676956,True,4.4165246126937063e-08
lexicographic,ARAS,4,73,21.054699987871572,True,4.4165246126937063e-08
lexicographic,ARAS,4,74,19.068800000241026,True,4.4165246126937063e-08
lexicographic,ARAS,4,75,17.92159999604337,True,4.4165246126937063e-08
lexicographic,ARAS,4,76,16.086799994809553,True,4.4165246126937063e-08
lexicographic,ARAS,4,77,22.897100003319792,True,4.4165246126937063e-08
lexicographic,ARAS,4,78,20.645099997636862,True,4.4165246126937063e-08
lexicographic,ARAS,4,79,24.74140000413172,True,4.4165246126937063e-08
lexicographic,ARAS,4,80,18.12140000401996,True,4.4165246126937063e-08
lexicographic,ARAS,4,81,16.877999994903803,True,4.4165246126937063e-08
lexicographic,ARAS,4,82,17.271200005779974,True,4.4165246126937063e-08
lexicographic,ARAS,4,83,17.4029000045266,True,4.4165246126937063e-08
lexicographic,ARAS,4,84,15.470700003788806,True,4.4165246126937063e-08
lexicographic,ARAS,4,85,15.759700007038191,True,4.4165246126937063e-08
lexicographic,ARAS,4,86,15.784000002895482,True,4.4165246126937063e-08
lexicographic,ARAS,4,87,15.067300002556294,True,4.4165246126937063e-08
lexicographic,ARAS,4,88,19.154199995682575,True,4.4165246126937063e-08
lexicographic,ARAS,4,89,21.009599993703887,True,4.4165246126937063e-08
lexicographic,ARAS,4,90,17.596600009710528,True,4.4165246126937063e-08
lexicographic,ARAS,4,91,16.383900001528673,True,4.4165246126937063e-08
lexicographic,ARAS,4,92,15.849300005356781,True,4.4165246126937063e-08
lexicographic,ARAS,4,93,17.830400000093505,True,4.4165246126937063e-08
lexicographic,ARAS,4,94,22.73609999974724,True,4.4165246126937063e-08
lexicographic,ARAS,4,95,24.314399997820146,True,4.4165246126937063e-08
lexicographic,ARAS,4,96,18.565999998827465,True,4.4165246126937063e-08
lexicographic,ARAS,4,97,16.069000004790723,True,4.4165246126937063e-08
lexicographic,ARAS,4,98,17.413699999451637,True,4.4165246126937063e-08
lexicographic,ARAS,4,99,17.982999997911975,True,4.4165246126937063e-08
lexicographic,ARAS,4,100,17.609099988476373,True,4.4165246126937063e-08
lexicographic,ARAS,4,101,17.60890000150539,True,4.4165246126937063e-08
lexicographic,ARAS,4,102,15.02779999282211,True,4.4165246126937063e-08
lexicographic,ARAS,4,103,15.027700006612577,True,4.4165246126937063e-08
lexicographic,ARAS,4,104,18.693099991651252,True,4.4165246126937063e-08
lexicographic,ARAS,4,105,16.85179999913089,True,4.4165246126937063e-08
lexicographic,ARAS,4,106,15.431399995577522,True,4.4165246126937063e-08
lexicographic,ARAS,4,107,14.664299989817664,True,4.4165246126937063e-08
lexicographic,ARAS,4,108,13.923500009696,True,4.4165246126937063e-08
lexicographic,ARAS,4,109,14.365800001542084,True,4.4165246126937063e-08
lexicographic,ARAS,4,110,21.381700003985316,True,4.4165246126937063e-08
lexicographic,ARAS,4,111,23.778399990987964,True,4.4165246126937063e-08
lexicographic,ARAS,4,112,18.647600008989684,True,4.4165246126937063e-08
lexicographic,ARAS,4,113,16.62639999995008,True,4.4165246126937063e-08
lexicographic,ARAS,4,114,14.945700007956475,True,4.4165246126937063e-08
lexicographic,ARAS,4,115,17.25859999714885,True,4.4165246126937063e-08
lexicographic,ARAS,4,116,16.685700000380166,True,4.4165246126937063e-08
lexicographic,ARAS,4,117,15.58639999711886,True,4.4165246126937063e-08
lexicographic,ARAS,4,118,15.28870000038296,True,4.4165246126937063e-08
lexicographic,ARAS,4,119,14.752599992789328,True,4.4165246126937063e-08
lexicographic,ARAS,4,120,14.286700010416098,True,4.4165246126937063e-08
lexicographic,ARAS,4,121,17.358299999614246,True,4.4165246126937063e-08
lexicographic,ARAS,4,122,19.241000001784414,True,4.4165246126937063e-08
lexicographic,ARAS,4,123,16.522499994607642,True,4.4165246126937063e-08
lexicographic,ARAS,4,124,18.79170000029262,True,4.4165246126937063e-08
lexicographic,ARAS,4,125,15.829099997063167,True,4.4165246126937063e-08
lexicographic,ARAS,4,126,19.880700012436137,True,4.4165246126937063e-08
lexicographic,ARAS,4,127,19.701499986695126,True,4.4165246126937063e-08
lexicographic,ARAS,4,128,19.57580000453163,True,4.4165246126937063e-08
lexicographic,ARAS,4,129,20.108299999265,True,4.4165246126937063e-08
lexicographic,ARAS,4,130,19.782300005317666,True,4.4165246126937063e-08
lexicographic,ARAS,4,131,20.990200006053783,True,4.4165246126937063e-08
lexicographic,ARAS,4,132,19.43700000992976,True,4.4165246126937063e-08
lexicographic,ARAS,4,133,16.121699998620898,True,4.4165246126937063e-08
lexicographic,ARAS,4,134,14.603800009354018,True,4.4165246126937063e-08
lexicographic,ARAS,4,135,14.05079998949077,True,4.4165246126937063e-08
lexicographic,ARAS,4,136,14.12269999855198,True,4.4165246126937063e-08
lexicographic,ARAS,4,137,18.486699991626665,True,4.4165246126937063e-08
lexicographic,ARAS,4,138,25.001400004839525,True,4.4165246126937063e-08
lexicographic,ARAS,4,139,24.14649999991525,True,4.4165246126937063e-08
lexicographic,ARAS,4,140,17.097899995860644,True,4.4165246126937063e-08
lexicographic,ARAS,4,141,16.98719999694731,True,4.4165246126937063e-08
lexicographic,ARAS,4,142,18.923499999800697,True,4.4165246126937063e-08
lexicographic,ARAS,4,143,17.389899992849678,True,4.4165246126937063e-08
lexicographic,ARAS,4,144,17.140199997811578,True,4.4165246126937063e-08
lexicographic,ARAS,4,145,18.38080000015907,True,4.4165246126937063e-08
lexicographic,ARAS,4,146,17.306099995039403,True,4.4165246126937063e-08
lexicographic,ARAS,4,147,17.094399998313747,True,4.4165246126937063e-08
lexicographic,ARAS,4,148,18.232899994472973,True,4.4165246126937063e-08
lexicographic,ARAS,4,149,15.58639999711886,True,4.4165246126937063e-08
lexicographic,ARAS,4,150,14.196399992215447,True,4.4165246126937063e-08
lexicographic,ARAS,4,151,13.492600002791733,True,4.4165246126937063e-08
lexicographic,ARAS,4,152,13.25810000707861,True,4.4165246126937063e-08
lexicographic,ARAS,4,153,16.451100003905594,True,4.4165246126937063e-08
lexicographic,ARAS,4,154,19.422299999860115,True,4.4165246126937063e-08
lexicographic,ARAS,4,155,24.399599991738796,True,4.4165246126937063e-08
lexicographic,ARAS,4,156,17.646000007516704,True,4.4165246126937063e-08
lexicographic,ARAS,4,157,16.038399990065955,True,4.4165246126937063e-08
lexicographic,ARAS,4,158,16.73470000969246,True,4.4165246126937063e-08
lexicographic,ARAS,4,159,17.743799995514564,True,4.4165246126937063e-08
lexicographic,ARAS,4,160,18.462099993485026,True,4.4165246126937063e-08
lexicographic,ARAS,4,161,17.731699990690686,True,4.4165246126937063e-08
lexicographic,ARAS,4,162,17.14199999696575,True,4.4165246126937063e-08
lexicographic,ARAS,4,163,16.287099992041476,True,4.4165246126937063e-08
lexicographic,ARAS,4,164,21.662500003003515,True,4.4165246126937063e-08
lexicographic,ARAS,4,165,20.84469998953864,True,4.4165246126937063e-08
lexicographic,ARAS,4,166,21.052399999462068,True,4.4165246126937063e-08
lexicographic,ARAS,4,167,17.549200012581423,True,4.4165246126937063e-08
lexicographic,ARAS,4,168,18.229199995403178,True,4.4165246126937063e-08
lexicographic,ARAS,4,169,18.866499987780116,True,4.4165246126937063e-08
lexicographic,ARAS,4,170,17.631900002015755,True,4.4165246126937063e-08
lexicographic,ARAS,4,171,15.15230000950396,True,4.4165246126937063e-08
lexicographic,ARAS,4,172,14.143799999146722,True,4.4165246126937063e-08
lexicographic,ARAS,4,173,14.293300002464093,True,4.4165246126937063e-08
lexicographic,ARAS,4,174,15.262800006894395,True,4.4165246126937063e-08
lexicographic,ARAS,4,175,18.761500003165565,True,4.4165246126937063e-08
lexicographic,ARAS,4,176,19.09100000921171,True,4.4165246126937063e-08
lexicographic,ARAS,4,177,16.073000006144866,True,4.4165246126937063e-08
lexicographic,ARAS,4,178,14.525899998261593,True,4.4165246126937063e-08
lexicographic,ARAS,4,179,14.370600008987822,True,4.4165246126937063e-08
lexicographic,ARAS,4,180,14.543199999025092,True,4.4165246126937063e-08
lexicographic,ARAS,4,181,22.60989999922458,True,4.4165246126937063e-08
lexicographic,ARAS,4,182,20.850200002314523,True,4.4165246126937063e-08
lexicographic,ARAS,4,183,19.775599997956306,True,4.4165246126937063e-08
lexicographic,ARAS,4,184,16.794300012406893,True,4.4165246126937063e-08
lexicographic,ARAS,4,185,17.510000005131587,True,4.4165246126937063e-08
lexicographic,ARAS,4,186,18.241600002511404,True,4.4165246126937063e-08
lexicographic,ARAS,4,187,19.783599986112677,True,4.4165246126937063e-08
lexicographic,ARAS,4,188,17.024899992975406,True,4.4165246126937063e-08
lexicographic,ARAS,4,189,15.98270000249613,True,4.4165246126937063e-08
lexicographic,ARAS,4,190,14.751399998203851,True,4.4165246126937063e-08
lexicographic,ARAS,4,191,17.176499997731298,True,4.4165246126937063e-08
lexicographic,ARAS,4,192,21.40789999975823,True,4.4165246126937063e-08
lexicographic,ARAS,4,193,17.931499998667277,True,4.4165246126937063e-08
lexicographic,ARAS,4,194,15.641700010746717,True,4.4165246126937063e-08
lexicographic,ARAS,4,195,14.472700000624172,True,4.4165246126937063e-08
lexicographic,ARAS,4,196,14.44719999562949,True,4.4165246126937063e-08
lexicographic,ARAS,4,197,20.28779999818653,True,4.4165246126937063e-08
lexicographic,ARAS,4,198,22.466700000222772,True,4.4165246126937063e-08
lexicographic,ARAS,4,199,19.981699995696545,True,4.4165246126937063e-08
lexicographic,WASPAS,4,0,19.59559999522753,True,3.037164997277131e-08
lexicographic,WASPAS,4,1,17.95500000298489,True,3.037164997277131e-08
lexicographic,WASPAS,4,2,12.646000002860092,True,3.037164997277131e-08
lexicographic,WASPAS,4,3,9.13109999964945,True,3.037164997277131e-08
lexicographic,WASPAS,4,4,10.343700007069856,True,3.037164997277131e-08
lexicographic,WASPAS,4,5,9.60760000452865,True,3.037164997277131e-08
lexicographic,WASPAS,4,6,15.618600009474903,True,3.037164997277131e-08
lexicographic,WASPAS,4,7,16.66109998768661,True,3.037164997277131e-08
lexicographic,WASPAS,4,8,19.473699998343363,True,3.037164997277131e-08
lexicographic,WASPAS,4,9,17.491500009782612,True,3.037164997277131e-08
lexicographic,WASPAS,4,10,15.191500002401881,True,3.037164997277131e-08
lexicographic,WASPAS,4,11,14.54800000647083,True,3.037164997277131e-08
lexicographic,WASPAS,4,12,14.400100000784732,True,3.037164997277131e-08
lexicographic,WASPAS,4,13,23.233299987623468,True,3.037164997277131e-08
lexicographic,WASPAS,4,14,21.85540000209585,True,3.037164997277131e-08
lexicographic,WASPAS,4,15,21.301400003721938,True,3.037164997277131e-08
lexicographic,WASPAS,4,16,17.938100005267188,True,3.037164997277131e-08
lexicographic,WASPAS,4,17,15.868999995291233,True,3.037164997277131e-08
lexicographic,WASPAS,4,18,17.547199997352436,True,3.037164997277131e-08
lexicographic,WASPAS,4,19,17.351100002997555,True,3.037164997277131e-08
lexicographic,WASPAS,4,20,15.453400003025308,True,3.037164997277131e-08
lexicographic,WASPAS,4,21,14.924700008123182,True,3.037164997277131e-08
lexicographic,WASPAS,4,22,14.765200001420453,True,3.037164997277131e-08
lexicographic,WASPAS,4,23,15.35689999582246,True,3.037164997277131e-08
lexicographic,WASPAS,4,24,20.636600005673245,True,3.037164997277131e-08
lexicographic,WASPAS,4,25,25.22740000858903,True,3.037164997277131e-08
lexicographic,WASPAS,4,26,22.22539999638684,True,3.037164997277131e-08
lexicographic,WASPAS,4,27,16.62160000705626,True,3.037164997277131e-08
lexicographic,WASPAS,4,28,17.884899993077852,True,3.037164997277131e-08
lexicographic,WASPAS,4,29,18.288700011908077,True,3.037164997277131e-08
lexicographic,WASPAS,4,30,15.871600000537,True,3.037164997277131e-08
lexicographic,WASPAS,4,31,16.253099995083176,True,3.037164997277131e-08
lexicographic,WASPAS,4,32,14.67009999032598,True,3.037164997277131e-08
lexicographic,WASPAS,4,33,13.543100008973852,True,3.037164997277131e-08
lexicographic,WASPAS,4,34,15.33529999142047,True,3.037164997277131e-08
lexicographic,WASPAS,4,35,19.662399994558655,True,3.037164997277131e-08
lexicographic,WASPAS,4,36,16.070900004706345,True,3.037164997277131e-08
lexicographic,WASPAS,4,37,14.195800002198666,True,3.037164997277131e-08
lexicographic,WASPAS,4,38,15.103300000191666,True,3.037164997277131e-08
lexicographic,WASPAS,4,39,14.114399993559346,True,3.037164997277131e-08
lexicographic,WASPAS,4,40,15.33539999218192,True,3.037164997277131e-08
lexicographic,WASPAS,4,41,19.722299999557436,True,3.037164997277131e-08
lexicographic,WASPAS,4,42,27.52580000378657,True,3.037164997277131e-08
lexicographic,WASPAS,4,43,17.953999995370395,True,3.037164997277131e-08
lexicographic,WASPAS,4,44,18.4125999949174,True,3.037164997277131e-08
lexicographic,WASPAS,4,45,18.5710000077961,True,3.037164997277131e-08
lexicographic,WASPAS,4,46,18.314000000827946,True,3.037164997277131e-08
lexicographic,WASPAS,4,47,13.002099993173033,True,3.037164997277131e-08
lexicographic,WASPAS,4,48,10.742800004663877,True,3.037164997277131e-08
lexicographic,WASPAS,4,49,14.107399998465553,True,3.037164997277131e-08
lexicographic,WASPAS,4,50,15.274299992597662,True,3.037164997277131e-08
lexicographic,WASPAS,4,51,16.17919999989681,True,3.037164997277131e-08
lexicographic,WASPAS,4,52,18.20380000572186,True,3.037164997277131e-08
lexicographic,WASPAS,4,53,16.88789999752771,True,3.037164997277131e-08
lexicographic,WASPAS,4,54,15.31970000360161,True,3.037164997277131e-08
lexicographic,WASPAS,4,55,14.716199992108159,True,3.037164997277131e-08
lexicographic,WASPAS,4,56,14.35969999874942,True,3.037164997277131e-08
lexicographic,WASPAS,4,57,15.726899990113452,True,3.037164997277131e-08
lexicographic,WASPAS,4,58,24.46080000663642,True,3.037164997277131e-08
lexicographic,WASPAS,4,59,23.582199995871633,True,3.037164997277131e-08
lexicographic,WASPAS,4,60,18.050500002573244,True,3.037164997277131e-08
lexicographic,WASPAS,4,61,16.51970000239089,True,3.037164997277131e-08
lexicographic,WASPAS,4,62,18.280899996170774,True,3.037164997277131e-08
lexicographic,WASPAS,4,63,20.196099998429418,True,3.037164997277131e-08
lexicographic,WASPAS,4,64,17.554999998537824,True,3.037164997277131e-08
lexicographic,WASPAS,4,65,15.30629998887889,True,3.037164997277131e-08
lexicographic,WASPAS,4,66,14.644499999121763,True,3.037164997277131e-08
lexicographic,WASPAS,4,67,13.674699992407113,True,3.037164997277131e-08
lexicographic,WASPAS,4,68,16.156300000147894,True,3.037164997277131e-08
lexicographic,WASPAS,4,69,19.23989999340847,True,3.037164997277131e-08
lexicographic,WASPAS,4,70,19.73720001114998,True,3.037164997277131e-08
lexicographic,WASPAS,4,71,22.63150000362657,True,3.037164997277131e-08
lexicographic,WASPAS,4,72,19.357199998921715,True,3.037164997277131e-08
lexicographic,WASPAS,4,73,19.989499996881932,True,3.037164997277131e-08
lexicographic,WASPAS,4,74,24.38060000713449,True,3.037164997277131e-08
lexicographic,WASPAS,4,75,23.430800007190555,True,3.037164997277131e-08
lexicographic,WASPAS,4,76,18.689999997150153,True,3.037164997277131e-08
lexicographic,WASPAS,4,77,18.197600002167746,True,3.037164997277131e-08
lexicographic,WASPAS,4,78,21.43409999553114,True,3.037164997277131e-08
lexicographic,WASPAS,4,79,19.96809999400284,True,3.037164997277131e-08
lexicographic,WASPAS,4,80,18.25410001038108,True,3.037164997277131e-08
lexicographic,WASPAS,4,81,17.51700000022538,True,3.037164997277131e-08
lexicographic,WASPAS,4,82,17.547199997352436,True,3.037164997277131e-08
lexicographic,WASPAS,4,83,25.72360000340268,True,3.037164997277131e-08
lexicographic,WASPAS,4,84,30.269500013673678,True,3.037164997277131e-08
lexicographic,WASPAS,4,85,21.413599999505095,True,3.037164997277131e-08
lexicographic,WASPAS,4,86,18.62650000839494,True,3.037164997277131e-08
lexicographic,WASPAS,4,87,18.284899997524917,True,3.037164997277131e-08
lexicographic,WASPAS,4,88,16.70409999496769,True,3.037164997277131e-08
lexicographic,WASPAS,4,89,14.65019999886863,True,3.037164997277131e-08
lexicographic,WASPAS,4,90,14.5248999906471,True,3.037164997277131e-08
lexicographic,WASPAS,4,91,13.755799998762086,True,3.037164997277131e-08
lexicographic,WASPAS,4,92,15.312200004700571,True,3.037164997277131e-08
lexicographic,WASPAS,4,93,21.07869999599643,True,3.037164997277131e-08
lexicographic,WASPAS,4,94,18.118899999535643,True,3.037164997277131e-08
lexicographic,WASPAS,4,95,15.102600009413436,True,3.037164997277131e-08
lexicographic,WASPAS,4,96,14.37669999722857,True,3.037164997277131e-08
lexicographic,WASPAS,4,97,13.89660000859294,True,3.037164997277131e-08
lexicographic,WASPAS,4,98,17.87549999426119,True,3.037164997277131e-08
lexicographic,WASPAS,4,99,23.916099991765805,True,3.037164997277131e-08
lexicographic,WASPAS,4,100,24.930900006438605,True,3.037164997277131e-08
lexicographic,WASPAS,4,101,16.996599995763972,True,3.037164997277131e-08
lexicographic,WASPAS,4,102,16.432399992481805,True,3.037164997277131e-08
lexicographic,WASPAS,4,103,17.100400000344962,True,3.037164997277131e-08
lexicographic,WASPAS,4,104,16.81559999997262,True,3.037164997277131e-08
lexicographic,WASPAS,4,105,15.251000004354864,True,3.037164997277131e-08
lexicographic,WASPAS,4,106,9.161800000583753,True,3.037164997277131e-08
lexicographic,WASPAS,4,107,12.177599986898713,True,3.037164997277131e-08
lexicographic,WASPAS,4,108,14.780900004552677,True,3.037164997277131e-08
lexicographic,WASPAS,4,109,14.634599996497855,True,3.037164997277131e-08
lexicographic,WASPAS,4,110,19.41100000112783,True,3.037164997277131e-08
lexicographic,WASPAS,4,111,20.671299993409775,True,3.037164997277131e-08
lexicographic,WASPAS,4,112,20.844500002567656,True,3.037164997277131e-08
lexicographic,WASPAS,4,113,18.800999998347834,True,3.037164997277131e-08
lexicographic,WASPAS,4,114,18.333100000745617,True,3.037164997277131e-08
lexicographic,WASPAS,4,115,17.89170000120066,True,3.037164997277131e-08
lexicographic,WASPAS,4,116,17.005999994580634,True,3.037164997277131e-08
lexicographic,WASPAS,4,117,15.61230000515934,True,3.037164997277131e-08
lexicographic,WASPAS,4,118,14.800199991441332,True,3.037164997277131e-08
lexicographic,WASPAS,4,119,14.816599999903701,True,3.037164997277131e-08
lexicographic,WASPAS,4,120,15.156199995544739,True,3.037164997277131e-08
lexicographic,WASPAS,4,121,18.032899999525398,True,3.037164997277131e-08
lexicographic,WASPAS,4,122,16.859400013345294,True,3.037164997277131e-08
lexicographic,WASPAS,4,123,14.428000009502284,True,3.037164997277131e-08
lexicographic,WASPAS,4,124,13.51299999805633,True,3.037164997277131e-08
lexicographic,WASPAS,4,125,13.59729999967385,True,3.037164997277131e-08
lexicographic,WASPAS,4,126,13.06040000054054,True,3.037164997277131e-08
lexicographic,WASPAS,4,127,17.336999997496605,True,3.037164997277131e-08
lexicographic,WASPAS,4,128,26.150999998208135,True,3.037164997277131e-08
lexicographic,WASPAS,4,129,23.106200009351596,True,3.037164997277131e-08
lexicographic,WASPAS,4,130,18.536699994001538,True,3.037164997277131e-08
lexicographic,WASPAS,4,131,16.029799997340888,True,3.037164997277131e-08
lexicographic,WASPAS,4,132,17.53699999244418,True,3.037164997277131e-08
lexicographic,WASPAS,4,133,17.175899993162602,True,3.037164997277131e-08
lexicographic,WASPAS,4,134,15.106100006960332,True,3.037164997277131e-08
lexicographic,WASPAS,4,135,13.816399994539097,True,3.037164997277131e-08
lexicographic,WASPAS,4,136,13.476399995852262,True,3.037164997277131e-08
lexicographic,WASPAS,4,137,8.750799999688752,True,3.037164997277131e-08
lexicographic,WASPAS,4,138,13.036700009251945,True,3.037164997277131e-08
lexicographic,WASPAS,4,139,21.89879999787081,True,3.037164997277131e-08
lexicographic,WASPAS,4,140,20.002200006274506,True,3.037164997277131e-08
lexicographic,WASPAS,4,141,17.746299999998882,True,3.037164997277131e-08
lexicographic,WASPAS,4,142,15.788600008818321,True,3.037164997277131e-08
lexicographic,WASPAS,4,143,14.06719999795314,True,3.037164997277131e-08
lexicographic,WASPAS,4,144,18.44810000329744,True,3.037164997277131e-08
lexicographic,WASPAS,4,145,21.407199994428083,True,3.037164997277131e-08
lexicographic,WASPAS,4,146,21.48910000687465,True,3.037164997277131e-08
lexicographic,WASPAS,4,147,16.683599998941645,True,3.037164997277131e-08
lexicographic,WASPAS,4,148,14.629600002081133,True,3.037164997277131e-08
lexicographic,WASPAS,4,149,17.690699998638593,True,3.037164997277131e-08
lexicographic,WASPAS,4,150,20.103399991057813,True,3.037164997277131e-08
lexicographic,WASPAS,4,151,17.512200007331558,True,3.037164997277131e-08
lexicographic,WASPAS,4,152,17.417399998521432,True,3.037164997277131e-08
lexicographic,WASPAS,4,153,16.231400004471652,True,3.037164997277131e-08
lexicographic,WASPAS,4,154,14.587500001653098,True,3.037164997277131e-08
lexicographic,WASPAS,4,155,17.944200008059852,True,3.037164997277131e-08
lexicographic,WASPAS,4,156,18.02730000053998,True,3.037164997277131e-08
lexicographic,WASPAS,4,157,17.718400005833246,True,3.037164997277131e-08
lexicographic,WASPAS,4,158,19.954000003053807,True,3.037164997277131e-08
lexicographic,WASPAS,4,159,8.988699992187321,True,3.037164997277131e-08
lexicographic,WASPAS,4,160,13.625200008391403,True,3.037164997277131e-08
lexicographic,WASPAS,4,161,21.066600005724467,True,3.037164997277131e-08
lexicographic,WASPAS,4,162,22.325800004182383,True,3.037164997277131e-08
lexicographic,WASPAS,4,163,19.758400012506172,True,3.037164997277131e-08
