year,next_year,pair,main,university,initial_rank,k,alpha,epsilon,target_rank,target_university,feasible,planned_norm,achieved_rank,realized_next_rank,survived,resolved_norm,effort_ratio,competitors_moved,Prestiz,Absolwenci,PotencjalNaukowy,Innowacyjnosc,EfektywnoscNaukowa,WarunkiKsztalcenia,Umiedzynarodowienie
2024,2025,2024→2025,False,Politechnika Poznanska,4,3,0.25,0.006169563142949086,1,Politechnika Warszawska,True,0.29120488032359765,3,5,False,0.28771941415982616,0.9880308799773606,True,18.458964843752508,8.447874355410768,6.116088504808093,0.15091808501719317,8.50703027861065,13.896516304172524,11.532164349971264
2024,2025,2024→2025,False,Politechnika Poznanska,4,3,0.5,0.012339126285898172,1,Politechnika Warszawska,True,0.3117284944584106,2,5,False,0.28771941415982616,0.9229807966695595,True,19.90087114388251,8.929137517733277,6.383737822444369,0.15091808501719317,9.03729285727264,14.938133674430398,12.262829557639265
2024,2025,2024→2025,False,Politechnika Lodzka,5,1,0.0,1e-06,4,Politechnika Poznanska,True,0.011387736581171697,7,7,False,0.05416982958977331,4.756856571422354,True,0.6102177664201403,0.3565623065244661,0.30909754421708513,0.3801417662729567,0.3847982275506645,0.4695667618966115,0.434386198471326
2024,2025,2024→2025,False,Politechnika Lodzka,5,1,0.25,0.01356134956561858,4,Politechnika Poznanska,True,0.05320830891801123,7,7,False,0.05416982958977331,1.0180708744802185,True,3.179461127289371,1.693972436544422,1.377401264946554,1.6059822657164213,1.776217096105126,1.937296854524917,1.9870194125645613
2024,2025,2024→2025,False,Politechnika Lodzka,5,1,0.5,0.02712269913123716,4,Politechnika Poznanska,True,0.09456332374106875,5,7,False,0.05416982958977331,0.5728418529164644,True,5.752923410207483,2.9961075355969813,2.3699485665341524,2.6188362549799504,3.1725506242011647,3.4892395287392075,3.5545188634409253
2024,2025,2024→2025,False,Politechnika Lodzka,5,2,0.0,1e-06,3,AGH,True,0.18008584931291954,4,7,False,0.22333633298441596,1.240165919957119,True,11.448469111434042,5.595168921728755,4.021648371908881,4.911084792347598,5.778249480419473,6.488790616885643,6.793437331481078
2024,2025,2024→2025,False,Politechnika Lodzka,5,2,0.25,0.0012337679115607125,3,AGH,True,0.18358055740859008,4,7,False,0.22333633298441596,1.216557658049499,True,11.676910275643257,5.757641154658588,4.036526920257821,4.987434757211329,5.92632084356951,6.632878202720649,6.872636925139153
2024,2025,2024→2025,False,Politechnika Lodzka,5,2,0.5,0.002467535823121425,3,AGH,True,0.18795021211698232,4,7,False,0.22333633298441596,1.188273907588936,True,11.958212403183314,5.897261362147566,4.1194394454338585,5.19673884915356,6.0229290227946315,6.7676599024103385,7.030186079745526
2024,2025,2024→2025,False,Politechnika Lodzka,5,3,0.0,1e-06,2,Politechnika Gdanska,True,0.19538270554334017,4,7,False,0.25958564774137616,1.3286009476606124,True,12.48293622378062,6.146643338647417,4.350821164624829,5.196679179598918,6.263426893229084,7.063499498960068,7.285632040803591
2024,2025,2024→2025,False,Politechnika Lodzka,5,3,0.25,0.006169563142949086,2,Politechnika Gdanska,True,0.21420887430672117,4,7,False,0.25958564774137616,1.2118342369405337,True,13.812477247216329,6.682805978738848,4.6070212437814835,5.619983651764349,6.86376334329919,7.641697170177997,8.068107027234683
2024,2025,2024→2025,False,Politechnika Lodzka,5,3,0.5,0.012339126285898172,2,Politechnika Gdanska,True,0.23456964182090162,4,7,False,0.25958564774137616,1.1066463917763696,True,15.328578344203377,7.170687265233788,4.954294722299302,6.22851453884995,7.4074309934309195,8.34067216970773,8.721744264116438
2024,2025,2024→2025,False,Politechnika Wroclawska,6,1,0.0,1e-06,5,Politechnika Lodzka,True,0.04754402861687045,7,4,False,0.0,0.0,True,2.2042005245645315,1.475947077851636,1.2588601164101543,1.7012796189408763,1.7478816897761096,1.9157019271895392,2.0888612764624948
2024,2025,2024→2025,False,Politechnika Wroclawska,6,1,0.25,0.0009189943721688576,5,Politechnika Lodzka,True,0.05015775577634487,7,4,False,0.0,0.0,True,2.179533373699244,1.6886641457643181,1.3045173699810508,1.790628087495294,1.8433415870804937,2.0940225358568765,2.2056969912682023
2024,2025,2024→2025,False,Politechnika Wroclawska,6,1,0.5,0.0018379887443377152,5,Politechnika Lodzka,True,0.05270429692655784,7,4,False,0.0,0.0,True,2.298826203952453,1.786801441446273,1.373165417172928,1.847082053333493,1.9343488331667436,2.1976573466482963,2.3305512742219756
2024,2025,2024→2025,False,Politechnika Wroclawska,6,2,0.0,1e-06,4,Politechnika Poznanska,True,0.05798774032063768,7,4,False,0.0,0.0,True,2.6058798616860726,1.946516041918267,1.5189736276805643,2.106682659453163,2.1296891620754987,2.356065568683119,2.4928361598238356
2024,2025,2024→2025,False,Politechnika Wroclawska,6,2,0.25,0.01356134956561858,4,Politechnika Poznanska,True,0.095722991392417,6,4,False,0.0,0.0,True,4.297458465194587,3.173332385029859,2.4063517817534685,3.445236271296792,3.531719493887786,3.893378471420428,4.2188982871528555
2024,2025,2024→2025,False,Politechnika Wroclawska,6,2,0.5,0.02712269913123716,4,Politechnika Poznanska,True,0.13419224973385277,4,4,True,0.0,0.0,True,5.99827491392178,4.286977745106013,3.1791298776784216,4.827295058074488,4.900642705026559,5.647235445741239,6.033316442677711
2024,2025,2024→2025,False,Politechnika Wroclawska,6,3,0.0,1e-06,3,AGH,True,0.21129329372629746,4,4,False,0.1602453231906092,0.7584023154004397,True,9.670084635408898,6.606799298813481,4.540136420082619,7.521847503460499,7.597161446167111,8.987785657463787,9.674711585591862
2024,2025,2024→2025,False,Politechnika Wroclawska,6,3,0.25,0.0012337679115607125,3,AGH,True,0.21416324978420978,4,4,False,0.1602453231906092,0.7482391276377804,True,9.81286313410909,6.7740451825035075,4.5463173776953525,7.538331588116409,7.752452143057087,9.13767712461836,9.766570650063894
2024,2025,2024→2025,False,Politechnika Wroclawska,6,3,0.5,0.002467535823121425,3,AGH,True,0.21742211620072857,4,4,False,0.1602453231906092,0.7370240249279305,True,9.96073612557214,6.93046260106327,4.595145502682985,7.620040958801244,7.8817508602749164,9.252548502476532,9.927948090378763
2024,2025,2024→2025,False,Politechnika Slaska,7,1,0.0,1e-06,6,Politechnika Wroclawska,True,0.0627228445128295,8,6,False,0.0,0.0,True,3.057361788335633,2.1479296875014597,1.8691752106012705,2.0659979448107046,2.1935503795398104,2.3266330154517956,2.7190883138513477
2024,2025,2024→2025,False,Politechnika Slaska,7,1,0.25,0.004236675875538054,6,Politechnika Wroclawska,True,0.07462898748251286,8,6,False,0.0,0.0,True,3.6408901114357075,2.4775195312538467,2.1825516259240896,2.612274934564529,2.6581334699784964,2.727347577374295,3.1951625326027857
2024,2025,2024→2025,False,Politechnika Slaska,7,1,0.5,0.008473351751076108,6,Politechnika Wroclawska,True,0.08667058554577019,7,6,False,0.0,0.0,True,4.222550270953618,2.883035971988668,2.478702548718381,3.021714616784499,3.0982066723762913,3.189533471547501,3.7322034886598354
2024,2025,2024→2025,False,Politechnika Slaska,7,2,0.0,1e-06,5,Politechnika Lodzka,True,0.11084193099564608,7,6,False,0.012535275094779821,0.11309145358783232,True,5.455533854166705,3.7599087691006283,3.064726900851955,3.6076521167833664,3.9454976227355942,4.165225487486812,4.8616677650121005
2024,2025,2024→2025,False,Politechnika Slaska,7,2,0.25,0.0009189943721688576,5,Politechnika Lodzka,True,0.11301337270578257,7,6,False,0.012535275094779821,0.11091851162971643,True,5.607945764714834,3.78069584113091,3.2148804149130683,3.697232429006636,4.059979040792117,4.143261486617044,4.931782445099165
2024,2025,2024→2025,False,Politechnika Slaska,7,2,0.5,0.0018379887443377152,5,Politechnika Lodzka,True,0.11614833093695652,7,6,False,0.012535275094779821,0.10792471138981559,True,5.828987315181877,3.844292004438976,3.251885429069601,3.8273786792841658,4.1354846762632125,4.289745861615746,5.041917710075361
2024,2025,2024→2025,False,Politechnika Slaska,7,3,0.0,1e-06,4,Politechnika Poznanska,True,0.1211348402987594,7,6,False,0.0499188537471874,0.4120932807115662,True,6.064309613305696,3.977548022353783,3.391773905804052,3.973863054281501,4.3277109116161006,4.455202564851557,5.316589748630163
2024,2025,2024→2025,False,Politechnika Slaska,7,3,0.25,0.01356134956561858,4,Politechnika Poznanska,True,0.16070510519406556,6,6,False,0.0499188537471874,0.31062394493881196,True,8.231727303376518,5.224101562502104,4.333484758043971,5.37025379885705,5.6658812340559255,5.77781497883616,7.078464856269107
2024,2025,2024→2025,False,Politechnika Slaska,7,3,0.5,0.02712269913123716,4,Politechnika Poznanska,True,0.19966202303892255,5,6,False,0.0499188537471874,0.2500167682737348,True,10.370525472369874,6.289800233266895,5.230386758596817,6.46409742928239,7.011119461248228,7.369536227300822,8.884395723251115
2024,2025,2024→2025,False,PJATK,8,1,0.0,1e-06,7,Politechnika Slaska,True,0.16055859472544287,9,8,False,0.1318730101213894,0.8213388411059143,True,7.297294434807824,4.921692274548728,5.076624086547021,7.593640795208523,4.88239247726715,7.208713567652349,4.591106864707662
2024,2025,2024→2025,False,PJATK,8,1,0.25,0.005421693095120639,7,Politechnika Slaska,True,0.18097079568163255,9,8,False,0.1318730101213894,0.7286977416697833,True,8.273580586558202,5.467791772169395,5.738594885163762,8.5907577728517,5.449350421733012,8.200187075956157,5.048200455904672
2024,2025,2024→2025,False,PJATK,8,1,0.5,0.010843386190241278,7,Politechnika Slaska,True,0.20253536176346554,9,8,False,0.1318730101213894,0.6511110404285826,True,9.305443543536754,6.030698211985664,6.251971283579783,9.818547489645024,5.991386932913267,9.257030900363196,5.4922462593458015
2024,2025,2024→2025,False,PJATK,8,2,0.0,1e-06,6,Politechnika Wroclawska,True,0.24470497097804658,8,8,False,0.13536411016137248,0.5531727027054,True,11.444751064603004,7.134052783989286,7.455851110692436,11.97694306991322,7.050037931441211,11.25027605203378,6.451322731944876
2024,2025,2024→2025,False,PJATK,8,2,0.25,0.004236675875538054,6,Politechnika Wroclawska,True,0.26045753718928344,8,8,False,0.13536411016137248,0.5197166172349957,True,12.278212890625806,7.567142255479419,7.870404365254635,12.738501194848514,7.4846309817417245,11.962157997655316,6.858537061748981
2024,2025,2024→2025,False,PJATK,8,2,0.5,0.008473351751076108,6,Politechnika Wroclawska,True,0.27735601663853815,8,8,False,0.13536411016137248,0.4880518252386953,True,13.218881965174104,8.000765422818423,8.297785623739385,13.455415130918963,7.872798900330169,12.956648500064722,7.124280062829536
2024,2025,2024→2025,False,PJATK,8,3,0.0,1e-06,5,Politechnika Lodzka,True,0.31167549649705306,8,8,False,0.15309021731667993,0.491184642479995,True,14.939529312724487,8.731679687499172,9.20350862587287,15.442282340426411,8.651079733348544,14.579330537323475,7.8369426780318445
2024,2025,2024→2025,False,PJATK,8,3,0.25,0.0009189943721688576,5,Politechnika Lodzka,True,0.3149487762018351,8,8,False,0.15309021731667993,0.48607973386304565,True,14.9461335462519,8.87816406250007,9.2147316988618,15.663642116390278,8.772083264490039,14.811244638065174,7.945768310688884
2024,2025,2024→2025,False,PJATK,8,3,0.5,0.0018379887443377152,5,Politechnika Lodzka,True,0.3189322143587782,8,8,False,0.15309021731667993,0.4800086363946393,True,15.203929630471317,8.785542816345904,9.407597359968422,15.878487528286275,8.839647603925037,15.028959338362553,8.012121563157038
2024,2025,2024→2025,False,Politechnika Krakowska,9,1,0.0,1e-06,8,PJATK,True,0.01815587470864474,10,9,False,0.04183349468757754,2.3041299501620234,True,0.7507936305238522,0.730733068269318,0.6694126796782163,0.703527728990716,0.6068657502870778,0.6869289634022113,0.6445726730613388
2024,2025,2024→2025,False,Politechnika Krakowska,9,1,0.25,0.011086362774767627,8,PJATK,True,0.052948321295413624,9,9,False,0.04183349468757754,0.7900816053105192,True,2.308545078319757,1.8214210301700118,1.6640115029579183,2.248177552768932,1.8256865596264715,2.025165163578735,2.0323952341312843
2024,2025,2024→2025,False,Politechnika Krakowska,9,1,0.5,0.022172725549535255,8,PJATK,True,0.08857031269065119,9,9,False,0.04183349468757754,0.4723196002896484,True,3.9466796874996852,3.1216888419442035,2.609646599102755,3.5615603491029493,2.9621198735833465,3.5046184133373903,3.546027250101713
2024,2025,2024→2025,False,Politechnika Krakowska,9,2,0.0,1e-06,7,Politechnika Slaska,True,0.16069596335151445,9,9,False,0.13427091136390307,0.8355587070360448,True,7.440114185836514,5.572521735678837,4.352369674825773,6.625530199306939,5.247341537604222,6.381541124261908,6.381551240931172
2024,2025,2024→2025,False,Politechnika Krakowska,9,2,0.25,0.005421693095120639,7,Politechnika Slaska,True,0.17887220924385658,9,9,False,0.13427091136390307,0.7506527253814563,True,8.327770339773155,6.124453604100744,4.687496329119833,7.504559793851478,5.778670203759129,7.082249272922775,7.1588866448882404
2024,2025,2024→2025,False,Politechnika Krakowska,9,2,0.5,0.010843386190241278,7,Politechnika Slaska,True,0.1960445846649243,9,9,False,0.13427091136390307,0.684899874145447,True,9.21040936458585,6.767320466073123,5.1593008719712286,8.107552552768338,6.320135189946363,7.664125179445813,7.9166159021267895
2024,2025,2024→2025,False,Politechnika Krakowska,9,3,0.0,1e-06,6,Politechnika Wroclawska,True,0.2331510772344651,9,9,False,0.13662998312584845,0.5860148052777318,True,11.124414062499794,7.858765655269783,5.705325991665189,9.865365052769082,7.340352556596286,9.201090146475032,9.469131663635611
2024,2025,2024→2025,False,Politechnika Krakowska,9,3,0.25,0.004236675875538054,6,Politechnika Wroclawska,True,0.24758360149508093,9,9,False,0.13662998312584845,0.5518539285347743,True,11.856835937500126,8.342070312497707,6.043768285255203,10.45130255276881,7.71558659184346,9.769044800541781,10.10348102580021
2024,2025,2024→2025,False,Politechnika Krakowska,9,3,0.5,0.008473351751076108,6,Politechnika Wroclawska,True,0.2614631272437702,8,9,False,0.13662998312584845,0.5225592784961379,True,12.614552281670043,8.75366145881149,6.330983249212673,11.030340598407824,8.135343237464177,10.324502932884283,10.646465040437858
2024,2025,2024→2025,False,WAT,10,1,0.0,1e-06,9,Politechnika Krakowska,True,0.036818409831263395,12,13,False,0.22418199762242608,6.0888560546161274,True,1.6319146831312878,1.2871679687475934,1.2913728627418908,1.3772312849551938,1.3220442170850166,1.2308277494160857,1.552049731385341
2024,2025,2024→2025,False,WAT,10,1,0.25,0.0014221739389599364,9,Politechnika Krakowska,True,0.04173874215339249,12,13,False,0.22418199762242608,5.371076991217014,True,1.7963281249999068,1.4671459854850077,1.4883552649795795,1.5781448964287514,1.4721267208031352,1.4271647154944778,1.7698064792264157
2024,2025,2024→2025,False,WAT,10,1,0.5,0.0028443478779198728,9,Politechnika Krakowska,True,0.046291939918229885,12,13,False,0.22418199762242608,4.84278684406878,True,2.0404687499999663,1.5663515873846845,1.6626423247971478,1.685486387630808,1.625157938699362,1.5699847768861463,2.025150021710415
2024,2025,2024→2025,False,WAT,10,2,0.0,1e-06,8,PJATK,True,0.05627445794540338,11,13,False,0.2699486846814032,4.797001953236108,True,2.433219912875342,2.020959220959917,1.9396863591478963,2.1640823964267417,1.937774449468288,1.9361957143882114,2.390366373901248
2024,2025,2024→2025,False,WAT,10,2,0.25,0.011086362774767627,8,PJATK,True,0.09235833191877481,10,13,False,0.2699486846814032,2.9228406259958386,True,4.188906249999986,3.051296965588657,3.1384264031191433,3.5089495679147653,3.2011778987761974,3.127427085191359,4.031436286724621
2024,2025,2024→2025,False,WAT,10,2,0.5,0.022172725549535255,8,PJATK,True,0.12943809183832755,10,13,False,0.2699486846814032,2.085542832465253,True,5.946718750000012,4.381826125227262,4.278633441607271,4.9043500787505465,4.392406585625308,4.246395992506812,5.7700835126490375
2024,2025,2024→2025,False,WAT,10,3,0.0,1e-06,7,Politechnika Slaska,True,0.20383522737763504,10,13,False,0.3714998612477242,1.822549841002044,True,9.90334055957913,6.634529882033369,6.29432427430372,7.636166540152117,6.676967560107416,6.3093809181450355,9.543328420331958
2024,2025,2024→2025,False,WAT,10,3,0.25,0.005421693095120639,7,Politechnika Slaska,True,0.22303119470022134,10,13,False,0.3714998612477242,1.665685653287475,True,11.074242424370912,7.07443252368013,6.908549763244909,8.372318859805633,7.183792619978169,6.857563976719994,10.406048926710454
2024,2025,2024→2025,False,WAT,10,3,0.5,0.010843386190241278,7,Politechnika Slaska,True,0.24146657899384408,10,13,False,0.3714998612477242,1.5385146167875894,True,12.021609295654814,7.575684945562921,7.412991076477926,9.132844592058992,7.705358817021457,7.264412200513004,11.430024894874258
2024,2025,2024→2025,False,Politechnika Lubelska,11,1,0.0,1e-06,10,WAT,True,0.04151519097871207,13,10,False,0.0,0.0,True,1.75226995133472,1.5681405145450689,1.5196025491226783,1.3576531789391444,1.529606929682703,1.6270344027229655,1.6019499978838225
2024,2025,2024→2025,False,Politechnika Lubelska,11,1,0.25,0.0028362095511090535,10,WAT,True,0.050461763965783245,13,10,False,0.0,0.0,True,2.173041925282683,1.8778956907697486,1.6791401295930264,1.7099316364915906,1.8534949709157589,2.07558517562918,1.9309110767071147
2024,2025,2024→2025,False,Politechnika Lubelska,11,1,0.5,0.005672419102218107,10,WAT,True,0.05850971133985748,13,10,False,0.0,0.0,True,2.569869250614415,2.1795117187511592,2.01007399321379,1.8145282307965194,2.184776489508289,2.3687419615051217,2.2720622714732244
2024,2025,2024→2025,False,Politechnika Lubelska,11,2,0.0,1e-06,9,Politechnika Krakowska,True,0.07673020310342525,11,10,False,0.1497377499696807,1.9514838214079533,True,3.3819270833333634,2.8020703124987723,2.570238153561011,2.56284814653166,2.8007236340782504,3.1309616360646055,2.960561335382855
2024,2025,2024→2025,False,Politechnika Lubelska,11,2,0.25,0.0014221739389599364,9,Politechnika Krakowska,True,0.08016949781746649,11,10,False,0.1497377499696807,1.8677645993319096,True,3.528411458333594,2.985175781233318,2.626401988842997,2.6116762715473696,3.0004768409492844,3.2474601756302235,3.1052894742916615
2024,2025,2024→2025,False,Politechnika Lubelska,11,2,0.5,0.0028443478779198728,9,Politechnika Krakowska,True,0.08510983289339728,11,10,False,0.1497377499696807,1.7593472443687195,True,3.8327537972979053,3.2378607097489187,2.7681015267656206,2.7581606465398867,3.1414363662086275,3.44563056370103,3.2019157181179203
2024,2025,2024→2025,False,Politechnika Lubelska,11,3,0.0,1e-06,8,PJATK,True,0.09359987407349162,10,10,False,0.19161189143351395,2.0471383463942106,True,4.252568095931976,3.4780272878420337,3.054832289149667,2.8944473181191754,3.4405958483565313,3.7739508030882774,3.692983210382228
2024,2025,2024→2025,False,Politechnika Lubelska,11,3,0.25,0.011086362774767627,8,PJATK,True,0.12771017788741493,10,10,False,0.19161189143351395,1.5003650813362164,True,5.819617408147902,4.767992668884813,4.018025160115868,3.882755664252169,4.682009096878392,5.314330914203707,5.011342585383138
2024,2025,2024→2025,False,Politechnika Lubelska,11,3,0.5,0.022172725549535255,8,PJATK,True,0.1621695480422254,10,10,False,0.19161189143351395,1.1815528485262994,True,7.617305614950347,5.936504466677627,4.939684223194507,4.711285646542263,5.869509270210949,6.836327363130129,6.476186335382356
2024,2025,2024→2025,False,ZUT,12,1,0.0,1e-06,11,Politechnika Lubelska,True,0.04559226065689336,13,11,False,0.0,0.0,True,1.8629947916666674,1.7012120753042037,1.6759211341469515,1.770321457485735,1.6780131000542875,1.6613285132470512,1.703872088957037
2024,2025,2024→2025,False,ZUT,12,1,0.25,0.0033899786327886983,11,Politechnika Lubelska,True,0.05633662982431599,13,11,False,0.0,0.0,True,2.2294563064809183,2.0529882812597045,2.0256110583814713,2.1398709453119,2.016916728760365,2.1649264228440046,2.2618388458539638
2024,2025,2024→2025,False,ZUT,12,1,0.5,0.0067799572655773965,11,Politechnika Lubelska,True,0.06622855111552584,13,11,False,0.0,0.0,True,2.693072916666659,2.455820312503487,2.4953306012978405,2.4700967630848556,2.4039871348735864,2.4118803054449356,2.579562192625601
2024,2025,2024→2025,False,ZUT,12,2,0.0,1e-06,10,WAT,True,0.08681068008295392,13,11,False,0.03032740053606043,0.3493510303925783,True,3.7015433855146016,3.1602959365984007,3.0061313682444246,3.3023410949937104,3.15291194035644,3.1316105364788904,3.4614920419188175
2024,2025,2024→2025,False,ZUT,12,2,0.25,0.0028362095511090535,10,WAT,True,0.09564891584676326,13,11,False,0.03032740053606043,0.3170699873341712,True,4.031466626826815,3.4121866771738563,3.3341299193225593,3.747860519986074,3.4645553428521603,3.4504286347846413,3.810502284462175
2024,2025,2024→2025,False,ZUT,12,2,0.5,0.005672419102218107,10,WAT,True,0.10487940486254396,13,11,False,0.03032740053606043,0.28916449874794614,True,4.4723951113043805,3.7948306980943536,3.5814810716125023,4.040829269986334,3.754699477658807,3.9221969353186115,4.1179039282072285
2024,2025,2024→2025,False,ZUT,12,3,0.0,1e-06,9,Politechnika Krakowska,True,0.12221051337600881,11,11,False,0.17796537753465225,1.4562198670019555,True,5.245115404647966,4.499703948167289,4.111063121270286,4.626766769985763,4.3571453005770255,4.535429055711548,4.871640580584996
2024,2025,2024→2025,False,ZUT,12,3,0.25,0.0014221739389599364,9,Politechnika Krakowska,True,0.12694937209800058,11,11,False,0.17796537753465225,1.4018610300590462,True,5.47627604166678,4.543222656241619,4.2893770417385735,4.929983894665596,4.496289231611062,4.6533244789778045,5.094842215734813
2024,2025,2024→2025,False,ZUT,12,3,0.5,0.0028443478779198728,9,Politechnika Krakowska,True,0.1308743481130228,11,11,False,0.17796537753465225,1.3598186359710596,True,5.6471744791667895,4.7080175781153315,4.415980039810375,5.052759020335168,4.666325137190874,4.763187760227227,5.26603640999102
2024,2025,2024→2025,False,Politechnika Opolska,13,1,0.0,1e-06,12,ZUT,True,0.012138866368767855,13,12,False,0.0,0.0,True,0.500554642126811,0.479804687500307,0.35407882361406795,0.5624310538123622,0.4176336880982068,0.4992904980445412,0.3568527382402764
2024,2025,2024→2025,False,Politechnika Opolska,13,1,0.25,0.00376053580036137,12,ZUT,True,0.022719637079080604,13,12,False,0.0,0.0,True,0.8045614792445622,0.8826367187509732,0.856675126734141,0.9280475595002446,0.8389648377462033,0.9015786680528881,0.7896718937367653
2024,2025,2024→2025,False,Politechnika Opolska,13,1,0.5,0.00752107160072274,12,ZUT,True,0.033525864218783286,13,12,False,0.0,0.0,True,1.3278871435145556,1.267158203118679,1.2533929207606098,1.210403157104445,1.2377609927379463,1.2771460653389854,1.2929182397294237
2024,2025,2024→2025,False,Politechnika Opolska,13,2,0.0,1e-06,11,Politechnika Lubelska,True,0.055588209427040104,13,12,False,0.019276351224316462,0.34677050084904787,True,2.2644228735940066,2.0559906170428355,2.0105417650465363,2.011747118260898,2.0647619431767184,2.1346644394554746,2.1532169183170247
2024,2025,2024→2025,False,Politechnika Opolska,13,2,0.25,0.0033899786327886983,11,Politechnika Lubelska,True,0.06559553543190275,13,12,False,0.019276351224316462,0.29386681726728164,True,2.7322395833333477,2.393762142631539,2.3971976891405733,2.3340532951075965,2.427159148033431,2.504087929862048,2.544915109421897
2024,2025,2024→2025,False,Politechnika Opolska,13,2,0.5,0.0067799572655773965,11,Politechnika Lubelska,True,0.07607139999800488,13,12,False,0.019276351224316462,0.25339813944297096,True,3.11890439460299,2.7630062286349566,2.7147929017726558,2.8463715375195875,2.7987610744259706,2.9788358824847316,2.8858885527334124
2024,2025,2024→2025,False,Politechnika Opolska,13,3,0.0,1e-06,10,WAT,True,0.096100865955845,13,12,False,0.05073903059595307,0.527976830294806,True,3.943238372241976,3.569413982640668,3.424389898734892,3.5653180148620955,3.5273642021344753,3.6855644771093763,3.6878580341103917
2024,2025,2024→2025,False,Politechnika Opolska,13,3,0.25,0.0028362095511090535,10,WAT,True,0.10495675904871896,13,12,False,0.05073903059595307,0.48342794743119843,True,4.490052083333273,3.848945312500107,3.7195862866503115,3.912728687559397,3.812000547904093,3.9380015246921696,4.000036607140012
2024,2025,2024→2025,False,Politechnika Opolska,13,3,0.5,0.005672419102218107,10,WAT,True,0.11390555613357836,13,12,False,0.05073903059595307,0.4454482495695892,True,4.889032538931324,4.141914062499053,4.022572378118728,4.163418495341342,4.09468696102675,4.441028512686768,4.322305894923168
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,1,0.0,1e-06,13,Politechnika Opolska,True,0.031729915893621646,14,18,False,0.2306665208773369,7.2696858589437845,True,1.2171093749999855,1.203050666621086,1.201194719133103,1.0973897216562334,1.2052946152886768,1.2479360095413117,1.2173648347841208
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,1,0.25,0.0009619876658833737,13,Politechnika Opolska,True,0.03463880121722546,14,18,False,0.2306665208773369,6.659194682598578,True,1.2810614200244848,1.327625710071778,1.25328170976301,1.2997491408251238,1.3466852264316098,1.3860735916712608,1.2648846334848445
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,1,0.5,0.0019239753317667474,13,Politechnika Opolska,True,0.03810993897816266,14,18,False,0.2306665208773369,6.05266046239305,True,1.399265862511624,1.424898182015577,1.5361890373347231,1.4340005047663362,1.4205650580520701,1.3960742781312707,1.4670146644718303
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,2,0.0,1e-06,12,ZUT,True,0.0444482117120528,14,18,False,0.23537938532502645,5.295587297187027,True,1.6612565843481357,1.6877499068818635,1.6212879361372279,1.692182571473888,1.6339906075908295,1.6479098328744557,1.8084727000238194
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,2,0.25,0.00376053580036137,12,ZUT,True,0.056244942337784175,14,18,False,0.23537938532502645,4.184898686737625,True,2.1607981543681496,2.0865260107425287,2.0627066482549306,2.113994386084095,2.101146566426182,2.201046296193443,2.1515443884891545
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,2,0.5,0.00752107160072274,12,ZUT,True,0.06943901967396986,14,18,False,0.23537938532502645,3.3897279430236766,True,2.730781250000004,2.6000279822989136,2.5751298974098336,2.6027065417261075,2.4898068163437315,2.7557003021357995,2.608076939039547
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,3,0.0,1e-06,11,Politechnika Lubelska,True,0.09355786273877717,14,18,False,0.2562688858412959,2.7391485690179143,True,3.7073437500000015,3.5297082464824103,3.385197338408852,3.6304790705044168,3.3660977721565843,3.523134977100012,3.597841747020658
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,3,0.25,0.0033899786327886983,11,Politechnika Lubelska,True,0.10495360544861863,14,18,False,0.2562688858412959,2.4417349432245623,True,4.253851375392889,3.872430254527637,3.749584152801144,4.014380686083707,3.7272497627715118,4.030410647122995,4.092724151010926
2024,2025,2024→2025,False,Uniwersytet Morski w Gdyni,14,3,0.5,0.0067799572655773965,11,Politechnika Lubelska,True,0.11582073208868078,14,18,False,0.2562688858412959,2.2126339664739625,True,4.724137344435621,4.241424869700305,4.197948789814521,4.322181239826572,4.1036238166837435,4.4600124496086915,4.560898710763447
2024,2025,2024→2025,False,Politechnika Bialostocka,15,1,0.0,1e-06,14,Uniwersytet Morski w Gdyni,True,0.07154224870631504,14,14,True,0.0,0.0,False,2.6212926238138734,2.7295494128815045,2.714424706801921,2.7887122409272824,2.7122095286652605,2.6904856373232313,2.6686152849221214
2024,2025,2024→2025,False,Politechnika Bialostocka,15,1,0.25,0.002524147479698105,14,Uniwersytet Morski w Gdyni,True,0.07880810456475049,14,14,True,0.0,0.0,False,2.949056600350374,2.9959309809401202,2.967805257176692,3.0092154337014287,2.9831879806902997,2.983454387323914,2.961584034926185
2024,2025,2024→2025,False,Politechnika Bialostocka,15,1,0.5,0.00504829495939621,14,Uniwersytet Morski w Gdyni,True,0.08591120747370988,14,14,True,0.0,0.0,False,3.2388702487713394,3.2191549961339327,3.2514146229494334,3.2277347516397548,3.2614544664114122,3.2764231373241137,3.254552784924214
2024,2025,2024→2025,False,Politechnika Bialostocka,15,2,0.0,1e-06,13,Politechnika Opolska,True,0.10042650428399515,14,14,False,0.13027626717058782,1.2972299304791175,True,3.828385416666607,3.741916679821433,3.724881262378821,3.701491426179848,3.816957657971493,3.935602824823048,3.81607622242473
